"","GSM711956"
"8158511",2.14791
"8158513",4.24371
"8158523",6.06952
"8158539",3.64561
"8158542",2.8244
"8158544",5.38766
"8158554",4.96697
"8158560",6.42306
"8158568",4.12271
"8158597",6.41157
"8158625",4.17914
"8158627",4.46348
"8158637",3.65952
"8158664",1.73112
"8158666",3.54635
"8158671",5.4785
"8158684",5.68373
"8158686",6.7242
"8158708",3.0643
"8158714",6.20289
"8158725",6.11235
"8158739",3.86368
"8158771",3.91307
"8158783",5.7449
"8158823",2.03773
"8158825",5.18711
"8158829",7.57129
"8158839",6.29769
"8158862",3.80822
"8158864",3.80822
"8158866",5.17302
"8158890",3.99976
"8158902",3.01608
"8158910",3.0762
"8158912",3.70287
"8158918",5.26204
"8158928",1.43982
"8158930",3.86221
"8158939",4.14125
"8158952",12.001
"8158961",4.51975
"8158976",3.145
"8158987",3.82185
"8158991",1.7868
"8158993",1.73155
"8158995",2.79878
"8158998",6.75641
"8159004",4.60526
"8159006",2.9093
"8159008",5.1631
"8159017",3.70762
"8159036",4.00501
"8159078",4.44701
"8159086",4.95296
"8159096",3.22388
"8159109",3.5207
"8159111",6.05695
"8159127",5.59499
"8159142",6.28806
"8159211",4.71687
"8159220",3.54209
"8159235",2.8788
"8159239",4.08257
"8159243",5.55334
"8159249",5.72663
"8159255",3.99134
"8159259",4.23415
"8159265",4.38738
"8159275",2.42307
"8159283",3.37424
"8159318",4.10144
"8159337",5.33818
"8159350",2.8799
"8159354",5.06454
"8159371",1.77155
"8159373",4.15346
"8159379",4.94245
"8159385",4.23829
"8159415",5.78027
"8159439",3.37742
"8159441",5.95623
"8159448",4.02563
"8159476",5.49687
"8159491",4.58536
"8159501",4.48562
"8159519",5.38919
"8159521",6.13458
"8159531",3.85102
"8159541",5.47969
"8159549",3.95185
"8159554",5.05877
"8159566",5.11552
"8159581",2.65248
"8159583",3.43647
"8159609",5.29526
"8159616",4.45465
"8159624",4.39657
"8159627",3.8994
"8159642",7.19787
"8159646",3.97721
"8159654",5.52641
"8159667",5.55797
"8159670",4.70952
"8159687",5.23641
"8159692",5.41087
"8159702",5.15157
"8159732",5.34988
"8159734",3.079
"8159786",5.1344
"8159790",5.75402
"8159803",2.72047
"8159808",3.07902
"8159815",6.37328
"8159838",2.57074
"8159846",1.72605
"8159848",2.25793
"8159850",2.33125
"8159854",5.20756
"8159873",2.65579
"8159876",3.97187
"8159900",5.13904
"8159917",1.62655
"8159919",4.69398
"8159945",5.94612
"8159957",2.3954
"8159959",2.57136
"8159961",2.09359
"8159963",2.38289
"8159965",4.54877
"8159967",1.37456
"8159969",1.63202
"8159971",3.52974
"8159977",2.04889
"8159981",2.39798
"8159984",3.79873
"8159992",6.62235
"8160011",6.08211
"8160016",5.39351
"8160020",1.78567
"8160024",5.33918
"8160033",5.96545
"8160036",4.36854
"8160040",3.99538
"8160084",1.3618
"8160086",2.59386
"8160088",6.14488
"8160138",5.89233
"8160151",5.88954
"8160163",2.35351
"8160168",4.72613
"8160213",5.39907
"8160236",1.39468
"8160238",5.0007
"8160256",2.18017
"8160258",2.18053
"8160260",5.42386
"8160274",4.60481
"8160276",2.53075
"8160278",2.38653
"8160284",4.58838
"8160295",4.51729
"8160297",6.01938
"8160308",9.2831
"8160317",2.05975
"8160319",1.70715
"8160321",4.34588
"8160332",5.22821
"8160346",4.75074
"8160360",1.70957
"8160365",2.04124
"8160371",2.05847
"8160377",2.15745
"8160383",1.90384
"8160389",1.79209
"8160392",1.72374
"8160394",1.72999
"8160401",2.14235
"8160405",6.09852
"8160417",2.7743
"8160419",3.00852
"8160422",2.39187
"8160431",4.1554
"8160435",2.4053
"8160439",3.1861
"8160441",4.50454
"8160452",6.16377
"8160459",2.75491
"8160470",2.12731
"8160472",3.30163
"8160478",4.53046
"8160487",6.41137
"8160504",2.63819
"8160511",2.63408
"8160521",6.31164
"8160531",5.01678
"8160546",2.26391
"8160555",1.66572
"8160557",8.67341
"8160559",6.83303
"8160581",3.88186
"8160587",2.8444
"8160597",3.07991
"8160602",4.65686
"8160622",6.71143
"8160637",6.1309
"8160647",5.11663
"8160661",1.46811
"8160663",4.25639
"8160670",5.28689
"8160682",3.9882
"8160712",2.87354
"8160718",5.5308
"8160722",6.28004
"8160756",6.80134
"8160767",1.49961
"8160769",4.27286
"8160771",2.50555
"8160782",5.24125
"8160784",2.07069
"8160786",3.47529
"8160792",3.6833
"8160803",1.8429
"8160805",4.45995
"8160816",3.52267
"8160823",4.02917
"8160835",4.74834
"8160839",5.86649
"8160849",3.4996
"8160857",4.77747
"8160870",4.12862
"8160879",4.82101
"8160889",3.88827
"8160898",3.23269
"8160900",3.38263
"8160906",2.2118
"8160912",5.54437
"8160914",8.16118
"8160935",4.33788
"8160953",4.82688
"8160968",6.02813
"8160981",4.53652
"8161000",2.35934
"8161004",4.14702
"8161017",3.216
"8161024",9.758
"8161026",3.77779
"8161044",6.86389
"8161056",7.04185
"8161114",5.70616
"8161133",2.99838
"8161147",5.1624
"8161154",2.83448
"8161164",3.63873
"8161166",3.87038
"8161169",7.66807
"8161171",3.80921
"8161174",5.50863
"8161190",3.02398
"8161192",6.27037
"8161211",3.70166
"8161224",5.70611
"8161229",6.3314
"8161238",4.09667
"8161240",2.10316
"8161242",5.39906
"8161249",3.53555
"8161255",5.44356
"8161265",3.92932
"8161270",5.13459
"8161288",3.35171
"8161319",3.50539
"8161326",3.5011
"8161337",2.77245
"8161341",3.86202
"8161346",3.52876
"8161353",5.0452
"8161362",5.03048
"8161368",2.68479
"8161371",2.80192
"8161373",4.23485
"8161375",5.05782
"8161377",5.34081
"8161381",2.71948
"8161384",2.58961
"8161388",3.49491
"8161405",1.78055
"8161407",2.9797
"8161409",3.30109
"8161415",2.73689
"8161418",4.24945
"8161421",5.06029
"8161423",6.00151
"8161426",4.12339
"8161429",2.68936
"8161431",2.80577
"8161433",5.10807
"8161437",4.12339
"8161440",2.68936
"8161442",4.85849
"8161444",1.94252
"8161446",4.89614
"8161451",4.57836
"8161455",6.00151
"8161458",3.4924
"8161460",2.7288
"8161467",2.55238
"8161471",3.90673
"8161476",4.85557
"8161478",3.32484
"8161482",1.61322
"8161484",4.81303
"8161488",4.7243
"8161499",4.80278
"8161503",6.48228
"8161507",2.24824
"8161509",7.51509
"8161513",3.57021
"8161520",3.48791
"8161526",3.01484
"8161533",3.30703
"8161537",6.87125
"8161554",4.23485
"8161556",2.33771
"8161558",4.31978
"8161563",6.80665
"8161566",1.61322
"8161568",6.86094
"8161571",3.98594
"8161575",7.10657
"8161580",6.85516
"8161583",3.85731
"8161587",6.86272
"8161610",2.60961
"8161615",2.55075
"8161618",4.10441
"8161632",6.8245
"8161642",3.83608
"8161644",2.59448
"8161646",1.41014
"8161648",6.13516
"8161654",2.63673
"8161693",3.88332
"8161695",1.84935
"8161697",2.23859
"8161701",8.45907
"8161727",4.23382
"8161737",3.29727
"8161739",3.04243
"8161745",2.84218
"8161747",8.02391
"8161755",8.53425
"8161774",2.85253
"8161824",5.24222
"8161829",5.31178
"8161839",4.06015
"8161852",1.77019
"8161854",2.24832
"8161857",5.14237
"8161863",1.83394
"8161865",4.15013
"8161884",2.37411
"8161892",3.77025
"8161904",1.66443
"8161906",7.37415
"8161913",1.96635
"8161915",2.93625
"8161917",1.10767
"8161919",5.50022
"8161938",2.77315
"8161943",2.68241
"8161945",6.06855
"8161964",3.32736
"8161986",1.60454
"8161988",7.06955
"8162006",2.47518
"8162019",5.43993
"8162039",6.33494
"8162047",9.6941
"8162059",6.01044
"8162080",1.48899
"8162082",2.97231
"8162084",2.80066
"8162086",4.7218
"8162117",7.42266
"8162132",2.40743
"8162140",3.85753
"8162142",6.41031
"8162147",6.92559
"8162177",1.92648
"8162179",4.65398
"8162183",2.90663
"8162187",1.89374
"8162191",3.61549
"8162194",3.34991
"8162214",3.33305
"8162216",4.12735
"8162231",3.65613
"8162236",5.62513
"8162247",4.73231
"8162249",2.41765
"8162254",4.5294
"8162260",5.09536
"8162264",5.76034
"8162276",5.59368
"8162283",5.32574
"8162294",7.50245
"8162311",2.71274
"8162313",7.45528
"8162352",6.24127
"8162373",4.13386
"8162388",4.2875
"8162394",8.38106
"8162404",5.41036
"8162419",1.25453
"8162421",4.18771
"8162438",4.96778
"8162449",5.38688
"8162455",5.74043
"8162462",8.47087
"8162466",6.11973
"8162470",2.03592
"8162472",4.44107
"8162479",4.05542
"8162490",4.9972
"8162492",2.83137
"8162502",7.15603
"8162514",4.17965
"8162529",5.98842
"8162531",9.66446
"8162533",6.36826
"8162562",2.92515
"8162568",3.05097
"8162570",2.93777
"8162584",1.75449
"8162586",6.88866
"8162601",3.32851
"8162610",5.73438
"8162624",4.09678
"8162631",4.41174
"8162639",4.29113
"8162645",5.62333
"8162652",3.42422
"8162664",3.36486
"8162667",3.52927
"8162669",4.52914
"8162674",1.87003
"8162676",4.52394
"8162696",5.63387
"8162706",4.18134
"8162719",2.25919
"8162729",5.64259
"8162744",5.04806
"8162759",4.29773
"8162777",3.18244
"8162803",4.61088
"8162823",2.38867
"8162825",3.60885
"8162827",5.88839
"8162833",7.53161
"8162848",2.99411
"8162850",5.26231
"8162868",5.21764
"8162870",4.38406
"8162880",5.61591
"8162884",5.7031
"8162902",3.11564
"8162908",2.32123
"8162920",3.37489
"8162927",1.35483
"8162929",2.05819
"8162931",1.88352
"8162934",3.57474
"8162936",1.75616
"8162938",2.25951
"8162940",6.51018
"8162996",1.54441
"8162998",3.71472
"8163000",5.28068
"8163002",5.52715
"8163011",1.6327
"8163013",4.77624
"8163015",3.47126
"8163017",2.23489
"8163019",3.64633
"8163023",6.05095
"8163063",5.0234
"8163084",2.5919
"8163086",7.73188
"8163105",3.22076
"8163107",3.55812
"8163109",3.16099
"8163116",4.24181
"8163147",2.82248
"8163149",5.70934
"8163181",3.76705
"8163185",7.46599
"8163193",1.58588
"8163202",5.52572
"8163253",1.98568
"8163255",1.69058
"8163257",5.68068
"8163271",3.99571
"8163273",2.39655
"8163275",7.58694
"8163326",6.45534
"8163328",6.17293
"8163341",3.01643
"8163348",2.34469
"8163381",1.6971
"8163383",5.70784
"8163402",7.55713
"8163424",7.09906
"8163426",6.37959
"8163428",5.10276
"8163437",3.73495
"8163444",3.70275
"8163452",5.9449
"8163481",4.66614
"8163485",4.23121
"8163491",4.36692
"8163505",5.41434
"8163509",5.0172
"8163525",4.82018
"8163533",4.00156
"8163535",3.81748
"8163548",5.05579
"8163569",4.78376
"8163599",4.00568
"8163614",2.06869
"8163616",1.49214
"8163618",4.14045
"8163629",3.83619
"8163637",4.70523
"8163666",2.28966
"8163672",3.26057
"8163678",3.49504
"8163710",2.81372
"8163712",1.72956
"8163714",7.69861
"8163716",2.96567
"8163729",4.3344
"8163731",6.74014
"8163733",5.61223
"8163775",5.5023
"8163784",6.93701
"8163795",5.2645
"8163807",4.92261
"8163825",4.17254
"8163839",3.99816
"8163882",8.01071
"8163892",2.65825
"8163896",7.15239
"8163908",4.20707
"8163916",3.95937
"8163930",6.16239
"8163936",3.63576
"8163948",6.08724
"8163956",2.34396
"8163958",2.14139
"8163960",2.70005
"8163962",3.35294
"8163964",5.19621
"8163972",6.35411
"8163999",5.12775
"8164002",4.90944
"8164006",1.81475
"8164008",4.16711
"8164013",5.25986
"8164034",5.2925
"8164060",8.86692
"8164062",3.36853
"8164067",7.13733
"8164077",2.88378
"8164087",3.75208
"8164100",8.87802
"8164105",4.7709
"8164129",2.32615
"8164131",5.12485
"8164153",4.12083
"8164155",7.41713
"8164165",7.9226
"8164177",6.95142
"8164194",3.52974
"8164196",2.70694
"8164200",5.03587
"8164210",5.27832
"8164215",4.76218
"8164217",6.20594
"8164235",4.4096
"8164243",3.69927
"8164252",4.34027
"8164269",6.99208
"8164293",4.70517
"8164304",5.2999
"8164314",5.05593
"8164328",4.29722
"8164336",4.24013
"8164343",6.127
"8164357",2.73751
"8164362",4.68387
"8164373",6.45293
"8164396",1.70846
"8164398",6.25842
"8164426",2.89728
"8164428",4.73165
"8164438",2.72893
"8164440",4.84099
"8164452",4.99669
"8164464",4.77858
"8164481",5.12765
"8164496",3.75211
"8164515",3.95856
"8164521",5.31
"8164535",4.98078
"8164554",5.15335
"8164560",3.21975
"8164562",3.61581
"8164572",4.04522
"8164580",5.13874
"8164587",6.37224
"8164596",5.71664
"8164607",6.15054
"8164627",3.20796
"8164630",4.67695
"8164632",4.71231
"8164644",3.33247
"8164649",1.98321
"8164653",5.76136
"8164665",5.58826
"8164692",4.50981
"8164694",5.21735
"8164696",4.5048
"8164698",4.41553
"8164701",7.23309
"8164729",4.11204
"8164742",4.6959
"8164766",3.35102
"8164781",6.04126
"8164808",4.47156
"8164810",4.98835
"8164833",5.03828
"8164843",3.42037
"8164848",2.80123
"8164853",4.19438
"8164862",4.61336
"8164870",4.7557
"8164872",4.51294
"8164883",7.71259
"8164896",4.12928
"8164907",4.59447
"8164918",4.05011
"8164931",3.96787
"8164937",3.85452
"8164940",3.96206
"8164967",5.44741
"8164995",5.85786
"8165011",5.38254
"8165021",6.76562
"8165024",3.78609
"8165032",2.6214
"8165038",4.30842
"8165046",5.60064
"8165064",5.74374
"8165077",4.93671
"8165083",3.86496
"8165094",4.30588
"8165107",3.97845
"8165131",4.30711
"8165156",4.0722
"8165171",4.25139
"8165183",5.64505
"8165217",5.32987
"8165255",4.17172
"8165258",5.49223
"8165271",3.85389
"8165277",3.7389
"8165285",3.48632
"8165295",2.41187
"8165298",3.16185
"8165309",6.81235
"8165319",5.89269
"8165334",4.22025
"8165345",5.43626
"8165398",2.90382
"8165406",5.56008
"8165416",4.74052
"8165430",4.20105
"8165438",6.3946
"8165453",5.04207
"8165458",4.24914
"8165462",4.41615
"8165478",3.56818
"8165486",5.90689
"8165492",5.09296
"8165496",3.73636
"8165498",3.84821
"8165508",4.40647
"8165512",4.00618
"8165538",3.62713
"8165552",4.29758
"8165575",4.21742
"8165610",5.02664
"8165622",5.34184
"8165630",3.46023
"8165637",4.31041
"8165639",4.53564
"8165642",6.13976
"8165644",10.0591
"8165646",11.7971
"8165648",8.18092
"8165650",10.4498
"8165653",7.2548
"8165656",6.05611
"8165658",8.58652
"8165661",12.0285
"8165663",2.23609
"8165665",12.091
"8165667",4.49718
"8165669",10.3988
"8165672",3.17459
"8165674",11.218
"8165676",8.97327
"8165680",8.36964
"8165682",7.53482
"8165684",6.3183
"8165686",10.8635
"8165690",11.9984
"8165692",3.93521
"8165694",10.1805
"8165696",10.9785
"8165698",8.35491
"8165700",8.30185
"8165703",9.35394
"8165705",9.9938
"8165707",9.49532
"8165709",8.54041
"8165711",3.85879
"8165723",3.07647
"8165735",5.11713
"8165752",3.96273
"8165765",3.60159
"8165773",3.54144
"8165794",8.60394
"8165808",2.76762
"8165817",4.14021
"8165833",3.14555
"8165843",2.37701
"8165856",1.70961
"8165858",2.53167
"8165860",2.12639
"8165862",1.44245
"8165864",1.65686
"8165866",4.80542
"8165881",3.00232
"8165888",3.28062
"8165890",3.58509
"8165903",2.00871
"8165905",2.3665
"8165907",2.7594
"8165911",5.2184
"8165932",2.15143
"8165934",3.63408
"8165945",3.35636
"8165947",5.66631
"8165974",3.44494
"8165993",1.8129
"8165995",5.85371
"8166006",2.13804
"8166015",5.6542
"8166028",2.76309
"8166047",1.53859
"8166049",6.33422
"8166059",3.24712
"8166065",3.03109
"8166072",7.76863
"8166079",4.57021
"8166094",2.59041
"8166096",3.40582
"8166098",5.60362
"8166104",6.35833
"8166124",4.06521
"8166127",2.56174
"8166140",4.32469
"8166157",2.61093
"8166179",3.29638
"8166182",2.22031
"8166184",5.92141
"8166195",5.86053
"8166202",2.76007
"8166211",3.22735
"8166213",2.01651
"8166219",5.87884
"8166230",5.28647
"8166243",6.16717
"8166264",3.88062
"8166266",5.32343
"8166278",5.33028
"8166289",4.82034
"8166314",3.66638
"8166335",6.90296
"8166349",1.28162
"8166351",2.51007
"8166353",1.51322
"8166355",4.63997
"8166382",5.4626
"8166398",4.54064
"8166402",6.94036
"8166408",2.55252
"8166433",2.19934
"8166438",2.57579
"8166440",2.39522
"8166442",7.21872
"8166447",2.57077
"8166455",5.29829
"8166469",9.70943
"8166481",2.15102
"8166493",9.01109
"8166498",1.69517
"8166500",6.4833
"8166509",3.5216
"8166511",5.69284
"8166525",5.65829
"8166563",1.79123
"8166565",2.18427
"8166569",3.32291
"8166571",2.77172
"8166576",2.33406
"8166580",4.20759
"8166583",1.7049
"8166585",2.5939
"8166587",2.30645
"8166593",3.6419
"8166607",3.85943
"8166609",1.55964
"8166611",2.25581
"8166613",3.4459
"8166619",3.13773
"8166630",3.20577
"8166632",5.82749
"8166657",2.62205
"8166659",2.51959
"8166661",3.06862
"8166663",2.92951
"8166665",3.14637
"8166667",2.08966
"8166669",2.59199
"8166671",2.33895
"8166690",2.41159
"8166703",3.21134
"8166705",4.89241
"8166712",5.18359
"8166714",3.5071
"8166723",3.80435
"8166730",8.23795
"8166745",2.47272
"8166747",3.06118
"8166769",2.1521
"8166784",5.36333
"8166797",5.17605
"8166805",8.09851
"8166817",2.53349
"8166819",3.20205
"8166824",1.94568
"8166826",7.84542
"8166872",2.9813
"8166876",7.90135
"8166899",4.56166
"8166906",4.15205
"8166919",1.68206
"8166925",4.56071
"8166945",2.44636
"8166948",5.62085
"8166950",2.7386
"8166956",5.44377
"8166989",4.64072
"8166997",2.46032
"8166999",4.08716
"8167006",6.07515
"8167013",4.48706
"8167027",3.16473
"8167038",1.81103
"8167040",3.4234
"8167042",5.50924
"8167069",6.82462
"8167099",4.60038
"8167103",5.09083
"8167125",6.36285
"8167150",2.78659
"8167152",2.99342
"8167161",2.81338
"8167163",5.85529
"8167165",5.67542
"8167185",8.83985
"8167195",1.89576
"8167198",2.71698
"8167201",5.50521
"8167210",2.55458
"8167218",1.45099
"8167220",2.68394
"8167228",2.83949
"8167234",6.45015
"8167249",1.54381
"8167251",1.59044
"8167254",2.79667
"8167261",2.36873
"8167270",5.06993
"8167287",4.63763
"8167305",6.312
"8167314",5.26896
"8167322",5.48605
"8167334",4.47023
"8167347",3.4942
"8167356",3.1869
"8167360",4.32107
"8167369",5.48491
"8167407",3.32048
"8167412",6.15276
"8167428",2.44788
"8167430",3.75891
"8167441",2.23231
"8167443",2.82939
"8167449",8.82475
"8167457",4.69968
"8167476",4.12115
"8167482",3.43779
"8167508",2.96921
"8167526",2.63498
"8167560",2.2216
"8167562",3.35044
"8167573",6.68349
"8167575",4.18154
"8167577",3.35546
"8167584",3.80447
"8167592",2.03182
"8167601",4.16297
"8167603",4.61384
"8167623",3.74953
"8167625",2.46558
"8167638",1.51089
"8167640",3.39863
"8167642",2.53031
"8167645",5.67394
"8167650",4.14026
"8167652",4.87318
"8167654",4.67547
"8167656",6.44754
"8167673",4.89419
"8167690",3.18143
"8167693",2.6326
"8167701",3.69787
"8167710",3.69787
"8167721",3.86212
"8167726",1.75396
"8167728",2.63115
"8167742",2.32866
"8167749",7.00827
"8167758",3.31719
"8167763",5.35612
"8167772",2.80236
"8167774",3.44177
"8167784",1.74867
"8167786",3.54274
"8167790",5.06475
"8167797",5.5365
"8167815",6.7339
"8167835",4.18206
"8167854",4.09746
"8167862",3.25516
"8167866",2.01785
"8167871",1.85346
"8167874",2.5895
"8167876",1.55016
"8167878",2.18987
"8167880",2.95331
"8167887",4.38258
"8167893",2.90218
"8167895",2.1861
"8167897",6.16743
"8167910",2.13885
"8167912",3.60085
"8167924",6.29639
"8167930",5.28102
"8167942",3.90672
"8167945",1.61051
"8167947",1.56327
"8167949",1.28268
"8167951",1.54398
"8167953",2.18974
"8167957",3.48354
"8167965",8.52449
"8167971",2.49737
"8167973",5.47345
"8167998",3.98419
"8168016",1.77548
"8168018",7.37209
"8168026",2.87169
"8168028",3.46432
"8168045",4.8137
"8168058",3.4734
"8168062",2.81956
"8168079",2.50684
"8168081",2.2466
"8168083",3.02357
"8168085",1.38616
"8168087",6.52938
"8168098",2.28171
"8168107",3.35798
"8168115",3.80041
"8168117",3.00545
"8168135",2.77712
"8168146",4.01134
"8168161",2.33637
"8168163",3.0215
"8168179",5.40348
"8168203",2.2267
"8168205",5.31254
"8168215",5.93021
"8168264",4.25512
"8168274",4.52792
"8168280",8.31842
"8168291",3.14773
"8168303",6.14161
"8168316",7.75503
"8168345",4.30985
"8168357",5.47552
"8168359",4.03672
"8168362",4.97375
"8168366",3.8709
"8168373",3.6761
"8168375",4.03336
"8168387",3.81059
"8168391",3.67757
"8168393",3.34207
"8168395",2.12921
"8168399",5.1415
"8168408",2.63389
"8168412",3.38776
"8168416",6.67326
"8168420",2.43047
"8168422",2.11949
"8168424",5.64594
"8168432",2.69347
"8168434",1.55817
"8168436",1.68157
"8168438",4.57296
"8168447",5.27505
"8168456",2.24776
"8168458",4.20886
"8168461",2.54734
"8168463",2.31756
"8168466",1.77257
"8168468",1.41035
"8168470",5.11577
"8168472",5.55546
"8168500",8.28388
"8168517",3.10919
"8168524",3.09734
"8168531",4.18615
"8168534",2.53789
"8168546",2.49644
"8168553",1.48987
"8168555",1.72008
"8168557",6.39443
"8168565",1.62981
"8168567",3.41871
"8168569",1.84499
"8168578",4.04183
"8168580",5.80041
"8168589",3.84462
"8168602",3.8712
"8168604",2.98849
"8168620",1.5488
"8168622",2.66133
"8168638",2.01405
"8168644",7.46036
"8168646",1.55975
"8168650",3.62453
"8168657",2.04577
"8168672",1.6772
"8168674",5.76398
"8168676",2.3836
"8168678",2.06153
"8168685",1.69905
"8168687",1.90959
"8168689",1.94783
"8168691",6.15585
"8168723",3.12453
"8168727",3.84812
"8168729",3.1747
"8168731",2.79897
"8168733",2.51701
"8168735",1.39741
"8168737",2.37339
"8168749",7.69572
"8168762",4.17136
"8168779",3.52568
"8168781",2.15416
"8168790",3.98494
"8168794",4.15098
"8168817",2.91864
"8168841",1.5098
"8168843",5.23486
"8168852",6.49405
"8168855",4.9674
"8168868",3.99227
"8168873",5.27289
"8168875",5.25996
"8168884",1.70257
"8168886",1.7078
"8168888",1.69046
"8168890",1.76588
"8168892",3.8759
"8168900",2.56115
"8168940",2.42485
"8168958",3.34128
"8168968",3.82541
